h3_8,año_hecho,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16
8849958ea7fffff,2018,-0.15806276,-0.99725896,-0.13114806,0.79055184,-0.4105713,0.7153131,-0.15538728,0.16271889,0.73638964,0.32454625,0.29712412,1.1445805,0.22712055,-0.19221553,-0.23574881,0.85526437
8849958ea7fffff,2019,-1.4581046,0.0154901575,-1.0734341,0.4696417,-0.7466373,1.6951058,-0.066529304,0.52927244,0.12777436,1.3206193,-0.48942623,1.7617431,1.3081887,-0.8323957,-1.0364993,1.2045726
8849958ea7fffff,2020,0.48671597,-0.26015204,-1.6638782,1.535939,-1.0003735,0.88706607,-1.4538898,0.08543689,0.19339448,0.2857881,-0.59079623,0.8580242,-0.3417607,-0.6357821,-0.8379256,1.222564
8849958ea7fffff,2021,0.34420842,0.67332006,-0.95126003,2.233265,-1.7773683,-1.091671,-0.09768366,0.83889455,-0.026039531,0.05903997,0.45536909,1.3464406,-1.1409664,0.11988479,0.5691543,0.111628
8849958ea7fffff,2022,-1.0622329,0.31673217,-0.7013628,2.3795333,0.16153213,-1.3171403,0.65474397,-0.5388545,0.26760867,0.24099937,0.40919986,-0.44714013,-1.4413924,-0.026783433,0.23103227,1.5894507
8849958ea7fffff,2023,0.8492732,0.6587984,-1.2819158,0.27285814,-0.55208623,0.41824472,0.34638885,0.43534324,-0.093810886,0.42624435,1.3994339,-0.09719572,-1.4595859,-0.6244945,0.8363638,0.4670445
8849958ea7fffff,2024,-1.4344777,0.2295601,-1.9904782,1.101376,-0.42801467,-0.021923345,-0.37822536,0.7241371,0.089848705,0.4699003,0.15019651,-0.2824378,-0.4534586,-1.3463174,0.95314807,-0.045826927
8849958ea9fffff,2016,-0.9510274,0.5679181,-1.0119604,1.0714537,0.83737284,-0.6449569,-0.2480446,-0.16393083,1.4028953,-0.440707,-0.47056007,0.88889414,0.6842836,0.71454006,0.58051026,0.26212025
8849958ea9fffff,2017,0.2137252,1.0216751,-0.5028615,0.90223604,0.3331062,-0.297707,-1.4819332,0.56808245,0.35281056,0.5216664,-0.23240037,0.92549706,-0.034589816,0.41910625,-0.23295446,-0.3682343
8849958ea9fffff,2018,-0.038189422,0.24106163,-0.27721322,-0.12513989,-0.18756247,-0.3911565,0.5298249,-0.44248396,-0.39196151,0.36038348,0.26394528,0.7515245,-0.38481775,0.42287663,0.38451493,-0.48299316
8849958ea9fffff,2019,-1.1087191,-0.57493657,-0.21274301,0.66867477,-0.3547306,0.15984482,-0.36591676,-0.078653775,0.33870044,0.17778216,-0.02447215,0.9051151,0.48836505,-0.57520986,-0.62643987,0.68757004
8849958ea9fffff,2020,-1.3251215,-0.35511893,-0.45187795,1.5022821,-0.8406943,1.2549652,-0.16856022,-0.0051924153,0.2581385,0.30359367,-0.60962105,-0.081814386,-0.01039818,-0.01444196,0.5220002,0.007525421
8849958ea9fffff,2021,0.32608482,-0.17616667,-1.3082407,1.394129,-1.1656177,-0.53396887,-1.1774424,0.88394773,-0.5002071,0.4754358,-1.2396792,1.0754815,-0.73328733,-0.34838495,-1.2347422,0.7913589
8849958ea9fffff,2022,0.28709808,-0.5637483,-0.14002442,0.8939347,-1.5386348,0.5653285,-0.8051918,-0.19739904,-0.075555936,0.8691885,1.0751905,1.2123474,0.190169,-0.8752316,0.47666842,0.10416141
8849958ea9fffff,2023,-0.7961467,-0.7694512,-0.9307811,1.0805708,-1.1576145,-0.26380298,-0.35098872,0.41290116,0.19603217,0.35348135,-1.0420024,0.82632095,-0.7966283,-1.1065252,-0.40067518,0.37826312
8849958ea9fffff,2024,0.23548295,-0.43092477,0.19970822,2.827957,-0.07610264,-1.1908563,-1.1163232,0.5707942,2.2232482,-0.70093304,0.5330459,0.7841708,0.2703941,-0.3231394,-0.31679004,1.8147266
8849958eabfffff,2016,-0.2328635,0.47521296,-0.5981699,0.91244483,0.6780052,0.11066791,0.3250416,-0.20522538,-0.26785567,0.579882,0.7101303,-0.17256197,-0.35217482,-0.371023,0.4443654,-0.2261523
8849958eabfffff,2017,0.029138818,0.26159218,-1.0884688,0.87500566,0.21751085,0.045849074,-0.3964734,-0.18690974,-0.9208454,1.0767531,-0.34140515,1.3862987,-0.8647766,0.7990705,-0.5911194,-0.24076362
8849958eabfffff,2018,0.034121875,-0.9901634,-0.12257296,0.65651214,0.6836663,-0.20047708,0.18196392,0.30804935,-0.4640628,0.2856348,0.703632,-0.23904558,-0.4007822,-0.21856111,0.30402425,-0.028668536
8849958eabfffff,2019,-0.65334034,-0.8918431,-0.7556569,0.77528125,-0.5281193,0.38431683,-0.07419281,-0.5242029,0.34500915,0.24829565,-0.42637846,0.917587,0.14662383,0.12006489,0.08595139,0.72812647
8849958eabfffff,2020,-0.4288553,-0.20240515,-0.71022373,0.8461993,0.4994665,0.31087378,-0.1501371,-0.03706869,0.6405998,0.37325162,-0.5912057,0.23990466,-0.47743392,0.33349612,0.51674736,-0.22141162
8849958eabfffff,2021,-0.6854255,-1.3289092,-0.97692335,1.0945147,-0.68046695,1.0097653,-1.2125064,0.31182063,0.33153835,0.7982204,0.06615222,1.3005534,0.27862757,-0.07958512,-0.94711345,2.0077379
8849958eabfffff,2022,-0.15311244,-1.0437722,-1.2892041,1.0018955,0.36003298,0.44492993,0.2081552,0.67382544,-0.5751484,0.39306906,0.55340654,0.612658,-0.3745107,0.16185734,0.13348275,0.7546328
8849958eabfffff,2023,-0.28946924,0.59797937,-0.8133866,1.4948621,-1.6786842,-0.5346804,0.04241136,1.1813182,1.0256943,0.13905494,-1.0919579,0.43842262,-0.34842095,0.16103373,1.2737384,0.5981513
8849958eabfffff,2024,-0.5491181,0.06917004,-0.2318351,1.0681025,0.28631303,-0.6694347,-0.18554266,-0.004574273,0.3635533,0.48794213,0.8980891,0.21670008,-0.14756134,-0.8490583,0.22045507,0.17961662
8849958eadfffff,2017,-0.55838054,1.4270474,-0.5970803,1.1309546,-0.15628566,-0.33717367,-1.44606,-0.18463793,0.23975855,2.1785836,0.46091053,0.7686805,-1.1616641,-1.1178476,-0.37721756,-0.37076688
8849958eadfffff,2018,-0.69362897,1.1891267,-0.42457846,1.0693446,0.0354312,-0.5861239,-0.16767687,0.5732088,0.7913611,-0.7976803,0.25034067,0.65968835,-0.06481312,-0.33042789,-1.3353038,0.37756187
8849958eadfffff,2019,-0.60590774,-0.5131692,-0.39169538,0.24783711,-1.119328,0.62860614,-1.27935,0.10103986,0.2506061,0.8432418,0.89787775,0.89586705,-0.6782195,0.07190444,0.34397,0.34516138
8849958eadfffff,2020,-1.7471086,0.7687725,0.13885061,1.8986292,-1.280089,1.085116,-0.8863323,0.41330832,0.5200836,-0.6719011,0.44953918,-0.45502236,-0.7287006,-0.26267225,-0.74128896,-0.62425715
8849958eadfffff,2021,-1.5770643,-0.037801217,-0.083797656,0.8230084,0.032637704,0.70728564,-0.03921003,0.12933087,0.6081586,-0.3490642,0.9095419,-0.330556,-1.6359174,-0.33472085,-0.9364811,-0.24396639
8849958eadfffff,2022,-2.396309,0.45075214,-3.1670713,2.1506732,-0.39741862,-0.017676618,-1.4524764,0.8476702,0.9938567,-1.4827683,-1.7499077,0.3965428,0.96936786,-0.35019946,0.8520057,0.03332166
8849958eadfffff,2024,-2.124209,1.2582594,-1.1933311,2.0557961,1.2999185,-0.06100005,0.37049937,0.04391355,1.8967355,0.08834124,1.4241521,-0.1567709,-1.1443934,-0.8471836,0.44718316,0.21762906
8849958eb1fffff,2016,0.18087177,0.7790534,-1.0172434,0.3825205,-0.11722158,-0.8972611,-1.8883688,1.2813693,-0.023881756,1.6169474,0.028403189,0.46873388,-1.7641916,-0.66109896,-0.1888873,-0.36466506
8849958eb1fffff,2017,-0.47457388,0.9045198,-1.5408282,0.5634936,0.83066815,-0.8783948,-0.78772324,-0.43834904,-0.07597979,1.6554399,0.24103585,0.67015135,-2.1241722,1.2625376,0.19844913,0.87778735
8849958eb1fffff,2018,0.16891526,0.57797414,-0.70122814,0.7937146,0.7263917,0.022190036,-0.4505236,0.15458596,0.5117517,0.27123255,-0.6017833,-0.43920094,-1.2133213,0.17664927,-0.5577898,0.4679476
8849958eb1fffff,2019,0.62398016,-0.42262802,-0.474284,0.406091,-0.22143663,0.22741218,-0.38260818,0.55706394,0.25949213,0.16994756,0.12830582,0.98805666,-1.1898085,0.13285501,-0.45604795,-0.2772009
8849958eb1fffff,2020,0.0982175,-0.25711584,-0.52662396,1.166538,0.7050679,-0.06251661,-0.26195163,0.41912916,-0.23242493,0.5296221,0.20336717,1.2040083,-0.87922585,0.5949162,-0.7344976,-0.177936
8849958eb1fffff,2021,-1.156088,-0.94969875,-0.7400179,0.85870796,-1.0581502,0.5457483,-0.16212946,-0.28510565,0.93006945,0.48366055,-0.52095026,0.16528197,-0.808991,-0.49206367,1.1059612,0.21192569
8849958eb1fffff,2022,-1.1132973,-0.7413242,-0.11116833,1.6345228,-0.71408784,-0.85018444,-0.6621181,0.1278616,-1.0794288,1.0621787,0.12429913,0.90909594,-0.41470695,-0.24123868,-0.34179562,0.64537454
8849958eb1fffff,2023,0.58985835,1.0889735,-0.71534103,2.5919614,0.28067476,0.916153,0.10502015,0.49862602,-0.2105427,0.5117122,0.016407227,0.19668207,-0.31740823,-0.13745129,-0.18554085,-0.23591773
8849958eb1fffff,2024,-1.3737981,-0.2683083,-2.75499,2.4076788,0.5722081,0.7083992,-0.6500717,-1.3160819,1.8656414,-0.83460385,-1.0330685,0.0023688932,-2.0339732,0.36741138,0.88583785,-0.015991768
8849958eb3fffff,2016,-1.1600314,0.37810802,0.18158102,0.98234135,0.5288501,0.5318431,-0.6023707,0.63377786,0.5212175,0.8278688,-0.049603,-0.303555,-1.1411523,-0.41253883,-0.3718857,-0.7720536
8849958eb3fffff,2017,-0.64606184,0.7501817,0.0070875254,0.50001675,-0.39146006,-0.13829951,-1.1694012,0.058346868,0.113663614,0.35753688,-0.05215406,-0.44085452,-0.17925347,0.12878215,0.4427365,-0.41379708
8849958eb3fffff,2018,0.21592885,0.49099132,-0.21557464,0.5369029,-0.065685056,0.64954025,-0.4853268,0.34529573,0.14856672,0.31664124,-0.30557546,0.032950997,-0.75039387,0.18616496,-0.5265678,-0.35701373
8849958eb3fffff,2019,-0.6849046,0.3970806,0.08088815,0.35412118,-0.24163722,-0.9441395,-1.4223279,0.97961724,0.42899773,1.1428412,-0.50401556,-0.23793496,-1.3501949,0.36457682,0.24096206,0.42137071
8849958eb3fffff,2020,-0.9327816,0.83833206,-0.15800267,-0.19801149,-1.0614201,-0.15245315,-0.26707354,0.6100561,1.0256088,0.65005195,0.30126885,-0.21810731,-1.2695111,-0.0025995204,0.8784511,-0.06286887
8849958eb3fffff,2021,-0.6342944,0.38672745,-0.20836346,0.7451772,-0.15815888,0.12738709,-0.64314526,0.2365478,0.08347017,0.8717143,-0.665447,-0.18609458,-0.8723141,0.565882,0.23477988,-0.15956385
8849958eb3fffff,2022,-0.7321112,-0.7837871,-0.5692471,0.5686388,-0.4358135,0.9369761,-0.8083448,0.34427997,-0.25549585,0.7136371,0.6423051,0.80943424,-0.4799704,0.37065905,-0.40044525,0.6007271
8849958eb3fffff,2023,-0.71547675,0.6315439,-0.5302555,1.6182108,0.31620628,-0.15125394,0.56952155,1.3386006,0.47704858,-0.39502403,-0.23115161,0.6631501,-0.8546137,-0.43036696,-0.8192691,-0.7789309
8849958eb3fffff,2024,-0.7052498,0.122051895,-0.010944539,0.71407455,0.2849196,-0.86199415,-0.24707752,0.013216673,-0.7339306,0.5541926,-0.06357924,0.7583967,-1.1804017,-0.69399,-1.1576629,-0.9628726
8849958eb5fffff,2016,0.08668484,0.049348228,-0.85926414,0.15709661,0.35909373,-0.28064936,-0.2033327,0.29812565,-0.38020867,0.9034107,0.40697327,0.39583874,-0.72752863,0.7390304,0.7273551,0.12285621
8849958eb5fffff,2017,0.115826525,0.19061877,-0.76260495,0.96003157,0.103385426,0.86022,0.26021406,0.9593466,-0.22886623,0.86942905,0.28580844,0.28980672,0.02540364,0.09128935,0.4196579,0.25616813
8849958eb5fffff,2018,0.05468277,-0.017826773,-0.085223235,0.37351644,-0.16562425,-0.53277856,0.13280146,-0.3626653,-0.8382205,0.40360793,0.33262438,0.7452456,0.021949444,0.065083064,-0.20924912,-0.17993993
8849958eb5fffff,2019,-0.25135937,-0.206834,-0.75370973,0.6253703,0.29514697,-0.14161481,0.027803153,0.2902737,-0.32993546,0.3976261,-0.026710538,-0.12694387,0.25945008,0.15504052,0.20535119,1.0145708
8849958eb5fffff,2020,-0.13931583,0.17376898,0.04091491,1.6142281,0.6707813,-0.40381795,-0.15969047,-0.102881625,1.4770122,-0.4601106,0.46135795,0.672067,-0.11513262,-0.58777905,-0.6043634,0.1949171
8849958eb5fffff,2021,-0.071525455,0.27493915,-0.19139603,1.3961672,-0.57868344,-0.3006896,-0.11405241,0.19204128,0.30667344,-0.31808814,0.26068586,-0.10076787,-0.5461793,-0.67646813,-0.49707177,0.5128276
8849958eb5fffff,2022,-0.24876194,0.58666694,-1.0778232,0.5689359,-0.22871366,0.5048749,0.029775407,0.1487028,-0.2038377,1.1766645,1.1390707,0.48238,-0.1749979,-0.32153293,0.86946064,0.39588782
8849958eb5fffff,2023,-0.85645926,1.4730995,0.08250787,0.8438141,-0.40884125,-0.41521338,-0.26338765,-0.58081234,-0.95124304,0.8742086,0.9464807,0.40541068,0.38201204,-0.48624644,-0.34096882,-0.46478093
8849958eb5fffff,2024,-0.033437442,-0.090298735,-0.20142303,2.2443357,-0.5675705,0.45524937,-1.1823527,-0.24516384,0.1459665,-0.40621877,0.47741273,0.6646486,0.54264253,-0.7659016,-0.19567518,-0.7418241
8849958eb7fffff,2016,-0.5321908,0.10901972,-0.14804463,1.5022964,1.0701495,0.004811115,-0.591892,0.7240233,-0.48606473,0.39473176,0.79693806,-0.28115532,0.0033104734,0.29484233,0.38144773,-0.481845
8849958eb7fffff,2017,-1.1558255,0.32206485,-0.5659016,1.0943493,0.91004616,0.21189311,-0.30311662,0.71031153,-1.1178424,-0.035110302,1.9015093,-1.3843162,-0.7214596,0.0826198,-0.38692805,0.7931665
8849958eb7fffff,2018,-0.54654557,0.032598976,0.37230268,0.5707505,-0.0077068503,-0.062254716,-0.81543386,0.1300584,-0.2656649,0.057124317,0.7720849,-0.1610254,-0.003870086,-0.23115544,0.018823626,-0.48195255
8849958eb7fffff,2019,-0.83872145,-0.12413758,-0.59086484,0.48340607,0.14222783,-0.17988707,-0.012159216,0.2205204,-1.5216917,0.60101295,0.60458,0.49186113,0.21733814,0.47684735,-0.10732142,0.18078472
8849958eb7fffff,2020,-0.98441625,0.43379465,-0.5556141,0.58469874,-0.2560685,1.4657845,-0.19780953,0.1442767,0.22889231,0.08033022,-0.33991143,-0.0030537783,-0.52494067,0.63477665,-0.70934767,0.15827438
8849958eb7fffff,2021,-0.88117766,-0.99919456,-0.4934999,0.7818744,-0.24975787,0.85314137,-0.13617282,-0.17616434,-0.23692328,-0.46122694,0.5568277,0.29765418,-0.34663513,0.53130496,-0.112773046,0.007796581
8849958eb7fffff,2022,-0.37946847,-0.86895436,-0.19343778,0.9577904,-0.09826617,0.27098235,-0.23660164,0.20747866,-0.69953555,0.05834573,0.8434098,0.37530327,-0.13573618,-0.044270925,-0.4231456,0.17097473
8849958eb7fffff,2023,-1.1445299,0.1048514,-0.12085051,1.1218433,0.44714347,-0.8754526,0.14677553,0.21803756,-1.3923274,0.65476173,0.82682383,-0.532913,-0.29587343,-0.1504032,0.0034097808,-0.09848637
8849958eb7fffff,2024,-1.3463655,-0.4229905,-0.343558,0.6251554,0.11705751,0.038591925,-1.0292748,0.47729883,0.044618633,0.5350133,-0.7003959,-0.66022116,-1.2825884,-0.12525515,0.054771326,-0.23864506
8849958eb9fffff,2016,0.037358813,0.78510034,-0.120629,2.2264729,-0.45917904,-0.8960318,-1.2639945,1.9141254,-0.05165563,0.8717631,-1.4509275,-1.0494838,-1.4259521,0.8508071,-0.40118563,1.2032297
8849958eb9fffff,2017,-0.796341,0.51337713,0.30353522,0.99091566,0.3500309,0.22460164,-0.28021163,0.07905765,0.39290377,1.1368822,-0.816761,0.3604486,-1.42148,-0.13296409,-0.3817917,-1.1095383
8849958eb9fffff,2018,-0.1343295,0.74515957,-0.14090626,0.19181933,0.61005324,-0.455105,-0.13825594,0.023080619,0.5632552,0.548775,0.03131516,0.23482585,-0.4962245,-0.10229151,-0.4337844,0.17880465
8849958eb9fffff,2019,-0.09850312,0.48295182,-0.5106212,0.9969196,-0.4135719,0.93005246,-0.93674725,-0.3119213,-0.18439038,1.3344892,-0.16481954,0.79809463,-0.80141824,0.8479159,-0.33581176,0.18053387
8849958eb9fffff,2020,-1.1983777,0.24698715,-0.84675825,-0.08636043,-0.71641463,0.51649547,-0.79186475,0.53151256,0.28228164,0.10680278,0.06800337,0.25406465,-0.5926127,0.1355778,-0.18507648,0.11967165
8849958eb9fffff,2021,-0.995641,0.11692462,-0.8869302,-0.08805907,-0.5024076,0.8982402,-0.7630874,0.23981273,0.28743455,0.4382052,0.11641647,-0.34037796,-0.89502215,0.033282366,0.42034754,-0.27261853
8849958eb9fffff,2022,-1.2127538,-0.054696444,-2.6756473,1.4643962,-2.3515959,-0.21342558,-0.8911489,0.117828846,0.8282664,-0.26924354,-0.16779587,1.8502785,-0.3030317,-1.269434,-0.49833262,1.999359
8849958eb9fffff,2023,-0.034492567,-0.37546304,0.42154068,1.3380461,-0.34539646,1.1860008,-0.28856716,0.18081874,1.519859,0.39599726,1.2422282,0.54514885,-0.3421553,-1.4349301,0.28475317,-0.67733
8849958eb9fffff,2024,-1.396165,0.50016487,-0.7733646,0.48646963,0.93453324,0.18032008,0.570985,0.7748821,0.83349895,1.2972171,0.7671993,0.34942502,-1.4055291,-0.96754634,-0.36764464,0.1222237
8849958ebbfffff,2016,-0.3588231,0.8501843,0.10204862,0.71569765,0.13119386,0.3966586,-1.4329215,0.60751146,0.4259795,1.0636134,0.21938358,-0.6587413,-1.4464163,0.27513313,-0.43196663,-0.055520214
8849958ebbfffff,2017,-1.4817426,1.4558884,-0.14548329,0.60871863,-0.0012074971,-0.25335494,-0.9858176,0.2382902,0.48244563,-0.35949418,0.4263599,-0.79268765,-0.8602367,0.84376675,-0.9708358,0.8857176
8849958ebbfffff,2018,-0.41941428,-0.26559088,-0.019765282,0.3074247,-0.04774469,0.23727626,-0.58719045,0.65962106,-0.89308155,0.5687524,-0.19380684,-0.2174927,-0.6184816,0.88865674,-0.2826853,0.23605485
8849958ebbfffff,2019,-0.96924543,-0.27102473,-0.95816606,0.45409647,-0.330592,0.56918615,-0.6884832,0.46764663,-0.36349997,0.20789647,-0.4729087,-0.35593417,-0.7574885,0.33148596,-0.087551005,0.06263518
8849958ebbfffff,2020,-1.6318537,0.4740784,-0.12403798,0.29636136,-0.97664315,0.8328335,-1.2667042,0.67692167,-0.44980386,-0.24659224,0.40718293,-0.2681594,0.12879688,0.7943147,-0.95930874,0.585877
8849958ebbfffff,2021,-0.50651723,0.15758473,0.27196255,1.1998173,-1.2813977,0.73468846,-1.2676609,0.105821416,0.009259983,-0.4057969,0.2686676,-0.21172056,0.4746495,0.10289399,-0.5150066,0.27767208
8849958ebbfffff,2022,-0.5832352,-0.42878568,-0.7572153,0.4773287,-0.3403389,0.536864,-0.712932,1.0025277,-1.2165437,0.70831746,1.194535,-0.23799701,-0.20713753,0.27588162,0.335319,0.47920185
8849958ebbfffff,2023,-0.67937773,0.057168238,-0.17820999,1.0235897,-0.04954219,-1.2697746,-0.6512981,1.7059844,-0.87078995,1.0061544,-0.5311975,-0.6742652,-1.9848415,0.052846164,-0.8267092,0.44900343
8849958ebbfffff,2024,-0.5709172,0.750141,-1.4712455,1.1713343,0.34676364,0.8815396,-0.8351356,-0.7270206,0.22026122,0.86157423,-0.8158558,-0.026450805,-0.583657,0.12809657,-0.0881575,0.291108
8849958ebdfffff,2018,-1.5937183,-1.2276055,-1.0168899,1.5389973,-0.3470173,0.98954713,-0.2242182,-1.1829346,1.5765078,-0.5174352,-0.31851315,0.25953972,-0.2960042,-0.7709945,0.09779476,0.60561967
8849958ebdfffff,2019,-0.33542567,-1.0302062,0.31105503,1.7129605,0.32194367,-0.26089728,-0.26612145,0.22363116,1.6825329,0.3355759,1.8758658,0.5914922,-0.88248736,-1.0209001,0.71416014,0.026613785
8849958ebdfffff,2020,-0.11157039,-1.2555633,-2.8484135,1.4321047,-0.13067077,0.36549807,-1.8463006,-0.9402345,-0.43210477,0.31070846,-2.4210403,0.49918774,-2.5638552,0.9254959,0.8611927,-1.3816351
8849958ec1fffff,2016,-0.48959902,1.2986253,-0.5277227,1.4019284,0.40526897,0.22320284,-0.20202227,0.52859175,1.5786977,0.16703725,-0.16318652,-0.34703302,-0.5671177,-0.24756075,0.07926112,0.31276017
8849958ec1fffff,2017,0.65016025,0.10681358,-0.49943507,1.3616896,0.23913842,-0.013878815,-0.0722389,1.5610622,-0.042791698,0.77938694,-0.83085626,0.027853662,-1.7446836,-0.024548218,-0.7769177,-0.030175503
8849958ec1fffff,2018,-0.5686308,0.7323975,-0.7940266,0.7555025,0.1116359,-0.3132957,-0.99882984,0.4791509,0.9794764,-0.6728758,-0.17603289,0.34686223,0.16411711,0.528986,0.0757659,-0.0019443912
8849958ec1fffff,2019,-0.5780439,-0.4036155,-0.71033984,1.4627662,-0.097360134,0.21699928,-0.57611305,0.33220786,0.26811865,0.007862137,-0.63564026,0.23586749,-0.09160576,-0.10982864,0.106985494,0.05319196
8849958ec1fffff,2020,-0.89870036,0.38623402,-0.85106355,0.25236607,0.0065132948,0.48911604,-0.8792874,1.2359662,0.50195557,0.25760946,0.41997948,-0.06119472,-0.23589088,0.10286934,-0.4629599,0.9569708
8849958ec1fffff,2021,-0.30470112,1.0838398,-0.40220085,1.8741755,0.0009365397,0.74070024,-0.50324976,0.043830127,-0.7331795,-0.042402964,1.2070212,-1.3986161,-0.16271482,0.5501503,0.12646452,1.1209749
8849958ec1fffff,2022,-0.85478157,-0.37662193,-0.60880893,1.4678386,0.57281935,-0.27723473,-0.0029951718,0.72476494,-1.3657689,0.7118099,0.7704088,0.009994299,0.01560816,0.6723388,0.3863221,0.39836225
8849958ec1fffff,2023,-1.5497603,-0.43786895,-0.85649806,1.2225397,-0.5407951,-0.0023096704,-0.859028,-0.09172274,-0.77272165,0.5886891,1.075414,-0.46844032,-0.045715462,-0.6050915,1.1249614,-0.07661659
8849958ec1fffff,2024,-0.020951891,-0.5081884,-0.01409673,2.593126,0.54834664,0.75069946,-0.4138722,0.7008548,-0.7356246,0.9679312,0.73348886,0.3104387,0.3722,-0.12990391,0.62848425,-0.41833
8849958ec3fffff,2016,-0.4548861,0.11526304,0.18060975,1.6908016,-0.47403628,1.0442823,-0.651638,0.37350124,1.524805,0.6411307,0.32702443,0.49522206,-0.33620834,-0.2804221,0.40751553,-0.10428694
8849958ec3fffff,2017,-0.68817455,-0.10007013,-1.5048776,0.28523603,0.30908993,0.916057,-0.8245896,0.8151752,0.33241057,1.6678736,0.31599593,0.3771839,-1.3438658,0.08050302,0.8587929,-0.06302859
8849958ec3fffff,2018,-0.2744114,-0.038542256,-0.6289809,0.490191,-0.6774147,0.11395437,0.15972412,0.6056198,0.20713864,-0.5791736,-0.09176915,-0.37361816,-0.8611566,-0.61143273,0.042332157,-0.3660876
8849958ec3fffff,2019,-0.16995484,-0.37031937,-0.598631,1.3130299,-1.2369896,0.4748299,-0.845466,-0.7484239,0.7998527,-0.21776268,0.2872998,0.06632955,-0.7726864,-0.0031018856,-0.11519962,1.6118121
8849958ec3fffff,2020,-0.021484088,0.3291541,0.015280934,1.2681483,-0.8984985,0.22301824,-0.32872662,0.282641,0.29574308,0.41134563,0.3540239,0.80650216,-0.16271096,-0.13117445,-0.10892466,-0.043909583
8849958ec3fffff,2021,-1.6287489,0.17173606,-0.68395686,-0.034251977,-1.0782747,0.4561433,-0.5512754,0.21503663,0.27360642,-0.08644159,1.0770113,-0.33446363,-1.2301468,0.03681527,-0.07143244,0.63638264
8849958ec3fffff,2022,-0.70507157,0.07546443,-0.84771466,1.2434496,0.5089772,-0.7255481,-0.43219417,1.6099709,-0.5523438,0.40115383,1.4392164,-1.0886223,-0.44822285,0.09738496,1.3133283,0.45486534
8849958ec3fffff,2023,-2.2628126,1.3596401,-0.59028965,-0.2190955,-1.1960609,0.37604126,-0.28915033,0.7762218,0.20123552,0.2077408,2.3485246,-0.54641604,-1.374254,-0.33508736,0.527782,-0.14886232
8849958ec3fffff,2024,-0.73748153,-0.62673587,-0.1601971,0.9293866,-1.129803,-0.5245084,-1.1320845,0.5367644,0.7316384,0.9559598,2.2569487,1.397509,-0.2359638,-0.42245844,1.1462771,1.0019184
8849958ec5fffff,2016,-0.3758239,0.2606899,-0.17910247,0.54056674,0.34446064,0.2569033,-1.0156088,0.25936386,0.07443715,0.445981,-0.42695418,0.048072085,-0.32265076,0.60878146,-0.37124583,-0.07161002
