h3_8,año_hecho,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16
884995b805fffff,2016,-0.13580093,-0.706922,0.19606975,-1.2397354,-0.5685177,0.6371797,1.5308163,-1.53314,1.3241714,-0.39563987,0.6474724,-1.1658207,-0.6819467,0.96595347,-0.12458577,-0.0018115602
884995b805fffff,2017,0.23923317,0.066486314,0.035391707,-0.21996547,-0.5004476,-0.39027303,-1.6435807,1.3468026,0.27560824,0.5957289,-0.44997236,0.09674044,-0.12971248,-0.33838505,-1.4363291,-0.42050278
884995b805fffff,2018,-1.555885,-0.21510938,-0.63925666,-1.0157595,0.9438753,0.70210713,1.0697602,-0.7710355,0.91350615,0.69720113,0.24047956,0.11485092,-0.7159344,1.06385,-0.37100604,-0.80439746
884995b805fffff,2019,-0.09567889,0.9598211,-0.18843654,-1.6040856,-1.981093,0.16728069,-1.0859165,0.015737982,-1.0720065,-0.07538905,-0.2866436,0.08752218,-0.48014143,-0.0055676186,1.0637549,-0.56412566
884995b805fffff,2020,-0.7606128,0.9381016,0.7313302,-0.42321473,0.6677856,0.23314615,0.86820745,0.84330934,1.3332571,-1.248432,-0.7548555,-0.06885868,-1.1666116,0.42064622,-0.23412919,0.0731567
884995b805fffff,2021,0.30506355,0.44104645,-0.61396754,-0.13789059,0.37309533,-1.7016438,-1.0208018,0.14977185,-0.35496148,0.70425266,0.6972896,-0.8251879,-0.25196302,-0.5101569,-0.8963525,0.34632474
884995b805fffff,2022,-0.5149627,1.5837988,0.7917074,1.9036608,0.31874835,-1.0516781,-0.9243344,-0.15783255,0.979263,-0.6449966,0.5869179,0.57231885,0.26385373,-0.20706359,-1.1711514,1.6063058
884995b805fffff,2023,-1.9796599,0.06397996,0.69427,-0.77988726,-0.8919808,-1.0204223,1.5683919,-1.1053767,2.9937809,-1.606813,0.105631985,-0.9891661,-0.8851995,-0.86491024,-1.1061906,0.15687138
884995b805fffff,2024,-0.81837577,0.30074096,1.0921805,-1.7723706,-1.7084836,0.08180356,-1.351208,-0.9592232,0.82689923,-0.15211843,0.6906734,0.1145572,-1.6482097,-1.1021286,-0.26430967,0.5003939
884995b807fffff,2016,0.8309322,-1.6213408,-0.24128851,-0.4657604,-1.2906286,0.3978014,-0.57610255,0.67980355,-0.647213,-0.52225304,0.79774886,-0.66578066,0.12490319,0.1340263,0.2621585,0.47863278
884995b807fffff,2017,0.21790256,-0.9313827,0.54731226,0.48913822,-1.2576103,1.2307984,-0.038812406,0.54871327,0.22756284,0.19303735,0.55802244,-0.68187857,-1.1504171,1.212623,0.5398688,0.2600057
884995b807fffff,2018,-1.823975,-1.4671333,-0.29690978,0.5470258,0.17326993,1.1817598,-0.30660954,0.24651799,0.17820054,0.12689164,1.0573928,0.15203975,0.66592854,0.30107662,0.7282735,0.048138052
884995b807fffff,2019,-0.4696962,-0.6047996,-0.59273046,0.39328727,-1.0825033,0.18436371,-1.0285207,1.4780213,0.08586287,-0.3932936,0.26275957,-0.69576573,0.084416814,0.2815632,0.03813996,-0.22613148
884995b807fffff,2020,-1.1200764,-0.8422541,0.43990052,-0.6205098,0.072630465,0.9853442,-0.39183456,0.38261044,-0.5305464,0.22024888,0.78127325,0.8589335,-0.74518853,-1.0902072,0.30547988,-0.8330189
884995b807fffff,2021,-1.5153157,1.3328829,-0.9585917,0.19233103,-1.3307266,0.009791989,1.2906054,0.49388182,-0.28699666,-0.423007,1.8960087,-1.0849253,-1.3644179,-0.37429678,-0.25397757,0.5740161
884995b807fffff,2022,-1.9205072,-0.7781112,0.44118646,0.66452646,0.62984616,-1.259292,-0.7185877,1.4470717,0.4766431,-1.5103619,0.9165212,-0.1927518,-1.4264861,-0.060078643,-0.26304513,0.569429
884995b807fffff,2023,-1.382593,-1.1655544,-1.6163647,-0.0124885915,0.49699685,0.09287936,-0.88174814,1.0223341,1.1381217,-0.24158587,0.15744898,-0.96341056,-1.2937775,0.37667152,-0.14489323,-0.4202742
884995b807fffff,2024,-0.9209305,1.1782954,-1.5278035,0.37179565,0.2511544,-1.0237199,-0.8373014,-0.16107893,0.9370854,-0.41203657,-0.9105658,-0.19211477,-1.2487767,0.092257895,-0.394707,2.2755384
884995b809fffff,2016,-1.849084,-0.91633415,-1.0062221,0.30290812,-1.1020528,0.20423236,-0.20426369,0.25737745,-0.7372965,0.008177887,-1.2241471,-0.08975623,-0.753024,-0.49127218,0.37426424,0.76348436
884995b809fffff,2017,-2.8306649,-0.46856663,-0.9740947,0.2853821,-0.9553946,0.67621297,0.32994536,1.7136192,-0.5843158,0.011484469,-1.1578463,-0.13363938,-1.4226524,-0.09729936,0.49724203,2.1274424
884995b809fffff,2018,-4.941112,-2.3067203,-1.4284683,0.7733342,-1.1750946,-0.26629877,0.08250155,0.4232217,-0.27343827,-0.5327186,-0.89131385,-0.32517168,-2.3990853,-0.7949312,0.9661508,2.2449632
884995b809fffff,2019,-3.5289185,-1.7282177,-1.1232474,0.6043372,-0.77671736,-0.386442,-0.0139290225,0.6188508,-0.60478777,-0.21868224,-1.0067196,0.73951805,-1.9540323,-0.41725364,0.56934696,1.5638471
884995b809fffff,2020,-2.1008809,0.30285063,-1.2835873,0.6432208,-0.2656361,0.47168037,1.5325267,-0.012127677,-1.3479105,-0.91223454,-0.09085357,-0.06718338,-0.5552879,0.1385953,-0.10471442,1.0597146
884995b809fffff,2021,-2.7469018,-1.0626694,-1.0273519,1.0758926,-0.76980627,0.5030037,0.10340696,0.0100500425,-0.4488118,-0.10386591,-0.08171886,0.51901144,-0.9970412,0.17140289,-0.15241152,0.8570288
884995b809fffff,2022,-3.8196993,-0.69850767,-0.9421295,2.6888359,-1.2414362,-0.77115834,-0.026253559,-0.97272825,0.10505532,0.6706171,-0.44285735,-0.18076558,-1.7080826,-0.56313336,-0.076208726,1.8168788
884995b809fffff,2023,-3.6470547,-1.5819336,-0.7917761,2.2952685,-0.7487063,-0.37120754,1.1145264,0.4754149,-0.62530947,-0.47220552,0.7366049,-0.016016671,-1.4493463,-1.7442027,0.08142689,1.3622125
884995b809fffff,2024,-2.754025,-0.15572935,-1.5404593,1.0378273,-0.15455014,-0.45945254,-0.16875845,0.07591432,-0.7021866,-0.47052985,-0.58800435,0.20767437,-0.40012488,-0.35807756,0.45385042,2.0253048
884995b80bfffff,2016,-0.079782985,0.48918766,0.09889345,0.9126263,-3.0530314,2.3849747,-1.0723891,0.7214825,1.2315848,0.89101326,-0.7205725,0.33337134,0.11971797,-0.16980012,-0.26365107,-0.19057956
884995b80bfffff,2017,0.011920877,0.8870165,-0.37509218,-0.43701324,-1.5133443,0.4631236,-0.66644686,1.1391785,1.26145,0.12095327,-0.5042812,-1.1245091,-0.84382766,0.16207652,-0.8752499,-0.48685905
884995b80bfffff,2018,-1.7883034,-0.44773296,-0.48000276,-0.3889787,-0.85623795,1.0566363,-0.25330302,0.4152035,1.6968758,-0.48395073,0.81782424,-0.4566247,-0.16419175,-0.98510617,-0.29056028,-0.62834144
884995b80bfffff,2019,-0.9785822,1.4546148,0.14575942,-0.7243263,-0.77422273,1.548229,-0.83985895,1.2061824,-0.5171144,0.5006279,-0.0016122699,0.5807666,-0.02953675,-0.11073259,-0.19766061,0.5448975
884995b80bfffff,2020,0.61661476,1.3279705,0.32842377,0.038180344,0.005805914,1.782464,-1.4070873,-0.07016176,-0.3161374,0.39820892,0.0394802,-0.65216,-0.61593884,-0.3194804,-0.86949694,-0.0063037104
884995b80bfffff,2021,0.23111413,2.2835457,0.083688445,-0.08254027,-0.51930803,0.7347405,-0.15761341,1.8057538,0.45254776,2.1189046,0.041165534,-0.2094381,-0.9059471,-1.0285923,-0.02228485,0.3448385
884995b80bfffff,2022,-0.9371032,2.3309162,-0.012802971,1.1219294,-0.027674504,0.8551574,-2.6894345,-2.437353,0.8469146,-2.186493,0.30241492,0.79726493,0.646959,-1.5925368,0.855395,0.12724686
884995b80bfffff,2023,-0.33115166,2.3229277,-0.547682,1.3238219,0.199966,0.6758214,-0.53529173,0.8435814,0.016720075,0.68880314,0.9956156,0.20661703,-0.30722156,-0.7604822,-0.8565913,0.52390677
884995b80bfffff,2024,0.3514726,0.7327708,-1.63556,0.06747183,0.47921515,1.702771,-0.13250346,-0.63551944,-0.31790885,0.06659569,-1.5323447,0.99555224,1.6755441,-1.2341156,0.09499598,1.0100287
884995b80dfffff,2016,0.2784814,1.6693667,-1.5073386,0.016736392,-1.4398334,0.27424473,0.2053571,0.61750764,-0.76504195,0.86320746,2.2653635,-1.6489403,-0.94259524,0.69697225,-0.18722826,-0.77230704
884995b80dfffff,2017,-0.997652,0.4797274,-0.5138626,-0.45966235,-0.77456534,-0.7548156,-0.5625017,0.5271552,-0.79387635,0.1392341,0.42869893,-0.5511482,0.28493914,-0.753881,1.364851,-1.1695353
884995b80dfffff,2018,-2.224393,1.3538736,-1.7349168,-1.4334456,0.23636419,0.3753047,0.10500892,0.58367026,-0.4457315,-0.9488662,1.3376129,-1.2939205,-0.1011891,-0.96393055,-0.2414021,-1.2051322
884995b80dfffff,2019,-2.030732,2.122927,-0.5946156,-0.7750318,-0.57239467,-0.5052302,-0.31418034,-0.77640116,-0.39872184,-0.26486868,1.0210152,-1.6596829,-0.39069822,-1.4244883,-0.07942352,-1.0110598
884995b80dfffff,2020,-0.6896163,1.6394578,-0.9478555,-0.16800779,-0.75754905,-0.8679174,-0.017419927,0.1830064,-0.1953278,-1.0693895,1.2684948,-0.28696263,-0.95457846,-0.248621,-0.07433205,-0.72325766
884995b80dfffff,2021,-0.1734126,-0.02945763,-1.2497103,-0.86239004,0.9407064,-0.07202802,-0.046471618,0.44113302,-0.060231492,1.4204538,0.1095143,0.688234,-0.13593383,-1.1611087,-0.39347702,-0.7833117
884995b80dfffff,2022,-0.5342275,0.95883954,-2.0992434,0.23306304,-0.4370044,-1.2999324,-0.6534709,-0.5457671,-0.60466325,-0.5962826,2.3702571,-0.8902406,-0.2864148,-1.0950567,-1.2454753,-1.4434116
884995b80dfffff,2023,-1.2121882,2.178814,-1.0162176,-0.7505465,-0.23619476,0.91274047,0.17518929,-0.3486451,0.8783618,0.16940285,-1.292162,-0.33612323,0.18727674,-0.33951706,-0.105838984,0.62114626
884995b80dfffff,2024,-1.4453481,1.8802735,-1.1919469,-2.3244784,0.17509519,0.6646973,-0.11006631,0.20459302,0.32242346,-1.323109,0.38115555,-1.4270227,0.24615557,-1.596056,0.3435508,0.06587292
884995b811fffff,2016,1.3032879,-0.6305875,0.060936224,0.17271197,-1.2059911,1.0883526,0.47234383,0.091282174,-0.45093793,0.9490085,-0.48063323,-1.0164673,-0.8010458,-0.37571985,0.66744375,-0.44595188
884995b811fffff,2017,0.63812935,-1.5120858,0.57321113,-0.3839174,0.1318909,0.030443044,0.39772448,1.4109696,-0.19974394,1.0489022,-0.17728998,0.013406956,-0.1993736,-0.39026767,-0.20916389,0.41987804
884995b811fffff,2018,-0.696601,0.010761164,0.23450172,0.2687042,-0.782466,0.118925124,-0.47457168,1.2545595,-0.1229549,0.34462705,-0.111309335,-0.112539075,-0.9009776,0.028819868,-0.45812476,-0.43615648
884995b811fffff,2019,-0.4308515,-0.72595924,0.82551146,-2.2533448,-0.040631514,-0.25603035,-0.41291496,1.3412371,-0.33841732,-0.34677157,0.36924428,1.015207,-0.5443467,0.74032634,-0.67246306,0.18348578
884995b811fffff,2020,0.9747863,-0.5478614,-0.39696702,-1.6348631,-1.333918,2.2959473,0.061084006,-0.7837005,0.3682251,-0.6615786,-0.70523524,0.36840054,-0.5231454,0.2143995,-0.50582325,0.6953264
884995b811fffff,2021,0.017448513,0.76592016,-0.7439738,-0.15008691,-0.4439107,0.31448433,1.1871544,0.74835503,0.03958319,0.89881843,-1.6671008,0.14370127,0.4243586,1.1650759,-0.5963126,0.060030635
884995b811fffff,2022,0.18284212,-0.3392285,-0.84018576,-1.0666629,-0.834003,-1.1015434,0.5014849,-1.5075189,-0.85623944,-1.7648485,-0.1788581,1.2026721,0.6275527,1.6892081,-0.6219798,1.050874
884995b811fffff,2023,-0.43095216,0.13156109,0.90826464,-0.75266916,0.9516947,-1.1062297,-0.24932034,-1.6129667,1.4606849,1.6824143,0.34236267,-1.051702,0.22095452,-1.350982,-0.08266792,1.1493635
884995b811fffff,2024,-0.4189673,-0.26672128,0.46145847,-2.128112,1.0074388,-0.4769564,1.202731,0.54765034,-0.43940696,0.966757,-0.3983913,0.66923016,0.23899977,0.8650869,-0.30217466,1.2942816
884995b815fffff,2016,0.15717714,-1.5803592,1.8988129,0.6926124,-1.2945101,-0.033307735,0.13393186,0.49872944,1.0797216,0.11736419,0.597014,1.1023068,2.63971,0.25406256,2.0712686,0.40569618
884995b815fffff,2017,2.0215728,-0.7967388,-1.1544807,-0.39533284,-1.9413995,-0.16768973,-0.4996541,0.678596,-0.5118425,0.648901,-0.05115911,-0.46192437,-0.11605061,-0.042922094,1.6900808,-0.15612115
884995b815fffff,2018,-2.0096343,-0.7604013,0.2758325,-0.62223047,0.31038243,0.666459,0.6143516,0.53900486,0.4823074,0.45529366,0.28698978,-0.20830756,0.050847735,-0.11382158,0.20958707,-0.23399371
884995b815fffff,2019,-0.25368896,-0.69120467,0.14577428,-1.0613443,0.3850745,0.739249,-0.30086187,-0.009994633,-0.1272834,0.06261488,0.040555343,0.77913225,-0.39992347,0.13807294,0.07848422,-0.42062354
884995b815fffff,2020,0.11040701,-0.28173247,-0.48986733,-1.656664,-0.7941987,1.1128849,-0.66570914,-0.25108874,-0.36921534,-0.2515722,-0.05192737,0.38659787,-0.40046224,0.8993401,-0.375491,0.20372277
884995b815fffff,2021,0.564479,-0.106563,-0.66272146,-0.22068672,-0.11519526,-1.0484627,0.16505502,1.7866973,1.4834427,1.0032115,-0.54839045,-0.23765458,-0.76181984,-0.84352064,-0.8825322,-1.0774648
884995b815fffff,2022,-1.1610159,0.53785086,1.3392197,-1.3429829,-0.5106314,-1.24318,-1.8131287,-1.3878709,-0.7872471,-0.85428077,0.7274855,0.021342725,-0.06107492,-0.11182103,-0.64725775,0.88855857
884995b815fffff,2023,-1.0700585,0.9825997,0.4565691,-0.021827655,0.7001582,-0.31098232,0.4449922,0.8969099,1.5954529,-1.257033,-0.62610716,2.346193,-0.6394944,-0.16787167,-1.5797671,0.41999722
884995b815fffff,2024,0.759846,2.6879127,-2.308421,-0.056055915,1.8320763,0.07000358,0.018331785,1.4534943,-0.18196452,-0.6412494,-1.4859722,1.1504767,0.93845993,0.89814293,-0.9699115,0.9491289
884995b817fffff,2016,0.71179277,-0.6059371,2.5207067,-1.1249031,-0.6425663,-0.56506336,-0.076095596,0.6023085,-0.25558856,0.90920955,-0.4164074,-2.2557378,-0.08571803,0.29880214,0.7742689,1.5571331
884995b817fffff,2017,1.906644,-1.845528,0.21856982,0.4892639,0.76907015,1.961517,-0.009935688,-1.223853,-0.44203913,-0.6045911,0.08763812,-0.80448556,0.05800354,1.6916616,-0.06469772,-0.37928683
884995b817fffff,2018,-1.205336,-0.7839853,-0.6021188,-0.46956432,0.7376177,0.06384891,-0.29051682,0.8760694,0.87695444,0.1506323,0.3015355,-0.7893855,0.029169297,-0.4503923,-0.3449735,-0.78120863
884995b817fffff,2019,1.1398245,-1.114295,0.6882636,-0.61755216,-0.79613674,1.1437663,-2.6822171,0.79270506,0.44572675,0.6573671,-0.79279006,0.59870905,0.39184943,-0.72802407,-0.9057949,-0.22268446
884995b817fffff,2020,1.5005356,-0.24381092,0.22474705,-1.3322709,-1.8618507,1.0647514,-2.0264707,-1.1380929,-1.2347889,-0.08339328,-0.7397528,1.2246037,-0.71492535,-0.42156506,0.3027143,-0.45013496
884995b817fffff,2021,0.23052,0.25323343,0.51296353,-1.2391486,-0.16544296,-0.20732884,1.7420111,0.3393317,1.3193369,-0.6154962,-0.773519,-0.6084408,0.4818393,-0.15535419,-0.2786183,1.1342304
884995b817fffff,2022,0.75769156,0.9711586,0.9885437,1.9209474,1.0550464,-1.1136433,-0.13043346,0.37791035,0.050846014,-0.64681005,0.5765772,-0.10324307,-0.9194695,-0.45547804,-0.6725696,0.5395949
884995b817fffff,2023,0.92923784,-1.4645457,0.039663833,1.6251316,0.95618707,1.7575467,-1.9580669,-0.052885998,1.4440746,0.90047264,0.6253516,0.15800983,-1.0313121,-0.63995874,-1.5358146,-0.96478546
884995b819fffff,2016,0.5207101,0.08495654,0.5969178,1.6519536,-0.6048813,-0.2453802,-0.05967415,0.29498625,-2.2548068,1.8021637,-0.59012216,0.11788653,-0.11210367,-0.35826463,0.39279774,-0.7666559
884995b819fffff,2017,2.023001,-1.1455233,-1.444754,-0.5821633,-0.5738719,0.9191054,1.9958463,-0.21645936,-1.317022,0.22085582,0.23234613,-1.8665739,0.06865946,-0.31769422,0.07606722,-0.103520036
884995b819fffff,2018,-0.42122534,-0.85829747,0.22387178,-1.8797331,0.2564866,-0.090399936,0.0033405893,0.5782541,0.4228087,-1.0951084,-0.24096686,-0.29458433,-0.20376405,-0.16393085,0.5999231,-0.04519388
884995b819fffff,2019,0.7566511,-1.220596,0.46392533,-0.8606406,1.0917684,-0.9154932,-0.22168782,1.9019954,-0.41905445,0.65276957,0.1303175,1.0674576,-0.9848622,-0.27499518,1.5508527,-0.8048093
884995b819fffff,2020,0.30872855,-0.38068023,-0.057743512,-0.74563444,0.24315053,-0.89550173,-0.63258445,-0.30088085,-0.6489682,1.541715,0.05105182,-1.3811758,-0.32095885,-1.1375029,0.088455595,-0.6398996
884995b819fffff,2021,0.65516686,-1.2392954,-1.4978871,-2.0489826,-1.7728878,-1.1781048,-1.5310714,0.42621836,-1.0693758,-1.1942425,-0.063467145,-0.48747474,0.3866286,-1.6529671,-0.75209254,-0.6176566
884995b819fffff,2022,1.0605193,0.5725621,0.7867679,-0.3930575,-0.810754,-0.034111775,-0.50627655,-2.5752206,-0.24069798,-0.1965219,0.46664804,0.8955698,0.6092392,1.1652122,0.9473136,-0.14083053
884995b819fffff,2023,0.17486022,1.3166698,0.8990382,0.6391892,1.0545713,-0.10632482,1.9631014,-1.3283504,0.09929497,-0.20582706,-0.033531193,-1.2809743,-0.7094165,0.3741477,0.49971703,-0.43758908
884995b819fffff,2024,0.8779001,1.1636499,-0.29048476,0.9065658,0.71605635,-0.57909274,-0.61037415,-0.65848714,0.3881025,1.0879745,-1.0702087,2.4288857,0.75434387,0.2933652,-0.014972774,0.30145603
884995b81bfffff,2016,1.5135094,-1.1314312,-0.70479923,2.8631048,-0.21487485,1.1550283,0.6882841,1.6190724,-1.1151469,1.3900366,0.6949568,-0.3078796,-0.16367225,0.8565186,-0.6874577,-0.5624692
884995b81bfffff,2017,1.1528736,-1.7956856,0.99384624,1.1726469,-0.2592751,0.18983035,0.7328319,-0.989593,-0.15054594,-1.3208964,-0.3482614,-0.3712552,-1.0120333,0.841273,-0.32243338,-0.22484466
884995b81bfffff,2018,-0.6222267,-1.3761706,-0.5144951,-1.3534602,-0.01690038,-0.59948,1.1796447,0.24171533,0.1382215,0.49007738,-1.0037298,-0.06530635,-0.30977654,-0.14177802,0.0029325588,-0.80353796
884995b81bfffff,2019,0.49503127,-0.60148555,-0.9504318,-1.150137,-0.90973306,0.69186187,1.2147855,-0.19502631,-0.2576864,1.8306581,-0.3051874,0.69878805,-0.11572482,-0.22686696,0.14351173,-0.9001551
884995b81bfffff,2020,0.4816629,0.46851242,-0.3146583,-0.869367,0.21543922,0.3700487,-0.0899807,0.47415403,-0.91803443,0.26808554,1.4380748,-0.071309395,-0.34847766,1.3091755,-0.054082606,0.33703578
884995b81bfffff,2021,-0.6914448,0.40714717,-1.5512745,-0.30882835,-0.11978063,0.33218822,0.031890165,0.6559638,-0.14488003,0.73352337,-2.4956906,0.18711938,1.0155853,0.3715719,-0.27437294,-0.356065
884995b81bfffff,2022,0.035553113,-0.5325985,0.39613867,-2.2219217,-0.048610054,0.7476525,1.1012654,-0.8080477,-0.31673214,-0.77677363,0.3052195,0.2987833,-0.15616441,-0.39111656,-1.0009983,0.18340996
884995b81bfffff,2023,-0.525546,0.16134082,0.12819755,-0.7790261,2.0753329,0.40411764,1.6166729,-0.07485578,-0.9324318,0.71902865,-0.25927633,-0.83893555,0.80865794,-0.919647,-0.045546487,0.22680841
884995b81bfffff,2024,1.6827718,-0.87604594,-0.31127527,0.9588654,2.1054788,1.6415594,-1.7653825,-2.035623,-0.3961522,0.36186105,-2.040896,0.2801249,0.009111975,-0.8220296,0.85561055,0.289942
884995b81dfffff,2016,1.0006546,-0.6410183,0.9903988,-1.4240255,-0.0995872,0.4201676,-1.1207571,0.8046234,-0.37785232,-0.90893835,0.93387544,-0.42844996,0.1635807,-0.30613187,-0.19534352,0.48783237
884995b81dfffff,2017,0.9554442,0.95048237,-0.507205,0.034087867,-1.5277666,-0.63164955,0.9639808,0.9728075,1.571332,0.41032153,0.26916936,-0.95040303,-0.17355467,-0.011851229,0.4928497,-0.1977537
884995b81dfffff,2018,-1.5804235,-0.1924385,0.6402366,-1.2921358,0.45505014,-0.32265976,1.1085818,1.4116677,0.93494886,-0.7470097,0.762964,-0.92154753,0.49895477,0.24347836,0.25643975,-0.0019974275
884995b81dfffff,2019,-0.98566693,0.48919666,0.9982333,-0.06696613,-0.24974465,1.6607943,0.3966176,-0.79775244,-0.46945393,1.4756393,0.47139755,0.46780986,0.17169574,0.25759533,0.4090889,-0.47466224
884995b81dfffff,2020,1.4883261,-1.3079295,-0.07136021,-0.19439717,-2.1341963,0.60124654,-1.688602,-0.23158863,-1.4264973,-0.4208826,0.6559855,0.9156714,-0.22092728,-0.37109584,0.697781,1.0654889
884995b81dfffff,2021,1.2790017,0.40735957,-1.1343784,0.87870985,0.38802013,1.0382341,-0.20389456,0.13720742,1.9728343,-1.2066996,-0.84347147,0.70011425,0.6688532,0.023049694,-0.41544086,1.3574247
884995b81dfffff,2022,-0.9978867,1.7425174,0.5316298,-0.3190163,1.867007,1.4274445,-0.673487,-0.65705454,-1.6754758,0.97632873,-0.74162996,0.42021787,1.957705,-0.4537532,0.64235586,0.6969723
884995b81dfffff,2023,0.8483258,0.26512733,1.0780939,0.03380837,2.0562415,0.19997948,0.18478307,-1.6008105,-0.28868112,0.8277603,-0.22013855,-0.3970491,-0.2486355,1.1276958,-0.203566,1.7143155
884995b81dfffff,2024,0.79137677,0.792045,-1.9618635,-0.24777721,1.5435708,1.1823679,-0.12568237,0.1842174,-0.07879742,1.167762,0.25217316,0.572307,0.27969372,-0.92709047,-0.8824745,0.017297978
884995b821fffff,2016,-0.92123586,-0.33671328,-0.7003404,-0.55239576,0.49626398,0.27612385,0.8129849,0.04430283,-0.42127168,0.42574617,-1.3989847,0.666895,0.3969122,0.9726347,0.16450827,-0.67799336
884995b821fffff,2017,0.27940032,-0.9621559,0.18729793,-0.492494,0.109434605,-0.102237046,0.10806634,0.26636955,-0.07391486,-0.82170886,-0.27539423,-0.23851344,-0.7487605,-0.2053793,-0.29173285,-0.34899533
884995b821fffff,2018,0.20124038,-1.3803209,-0.9543891,-1.3936751,-0.7612339,-0.7460479,-0.92786807,0.18703292,-0.1947904,0.44460675,0.035237126,-0.06814414,-1.1546581,-0.30899712,0.31445414,-0.72260886
884995b821fffff,2019,-0.6155099,-2.319474,-0.12053249,-0.8486597,0.12643708,-0.4375426,0.05766184,0.31076413,-0.030067334,-0.7969667,-0.24719821,0.4810483,-0.25441527,0.81461924,0.036652446,-0.050554227
884995b821fffff,2020,0.336507,-1.6021445,-0.54575825,-1.0926683,-0.37195358,-0.12595026,-1.1458638,0.4858821,-0.69088453,1.4079534,-0.5346686,0.792323,-0.329339,0.6971604,-0.16776046,-0.19944742
884995b821fffff,2021,-0.62788624,-0.9146126,0.24020839,-0.16041924,1.1369611,-0.5310564,1.2995707,-0.33468693,-0.3263428,-0.5615262,1.4926953,0.07525457,0.3910499,-0.60782474,0.40204045,0.17791364
884995b821fffff,2022,0.21276529,1.528342,-1.0908221,0.09418164,1.3982736,0.2015368,0.03925481,0.49861795,0.9581355,1.2823588,-0.18959664,-1.670085,0.1712334,1.4111824,0.16296548,-0.61235404
884995b821fffff,2023,1.3505579,-0.22427092,-0.89202803,0.15959945,0.5975206,-0.50112665,0.045305174,0.38036382,-1.0986391,-0.79721504,0.18306987,1.1968025,-1.2480968,-0.05361046,1.5950917,-0.98690814
884995b821fffff,2024,1.0207405,-0.056259062,-2.256352,-0.780615,0.42367145,0.134106,-1.7778295,0.072021104,-0.8687696,1.3984448,0.70219845,-0.5195016,0.025813669,-0.8324425,-0.60473335,-0.9269432
884995b823fffff,2016,0.77882236,-2.0815058,-1.2533631,-1.7757401,-0.59548116,0.4782686,0.3942123,8.792451e-05,0.07891156,1.9134865,0.38730204,0.10951876,0.23513068,0.28632623,-0.3862551,-0.7230251
884995b823fffff,2017,0.57835364,-1.2220869,-0.7975623,-0.9965675,-0.26201507,-0.23361866,0.39109877,0.07885376,-1.2474179,-0.33708665,0.15780874,-0.45383856,0.45684844,-1.2259783,0.6893015,-0.5867524
