h3_8,año_hecho,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8
884995b911fffff,2022,-0.8581865,-0.14856303,-0.5484554,1.4671559,-0.7256085,-0.087882355,0.5199253,0.27938315
884995b911fffff,2023,-1.5652112,-0.6007401,-0.76107085,-1.017801,-1.8550726,1.4902099,0.19027098,0.30568668
884995b911fffff,2024,-1.3704399,0.13433455,-1.2608558,-0.07022614,0.20585549,0.8274042,1.0129955,-0.5438556
884995b913fffff,2016,-1.6958857,0.49174616,0.0048874384,-0.12608136,-0.22374688,0.3424668,-1.561421,1.7611485
884995b913fffff,2017,-0.3954847,-0.05119652,-0.4282874,-0.13675484,1.4357501,0.3623093,0.055567466,-0.03099319
884995b913fffff,2018,-0.16892047,1.1778948,0.6445718,0.13159831,0.8315655,0.9189397,-0.07340945,0.81124806
884995b913fffff,2019,-1.3753859,0.16202956,0.82587653,0.538512,0.49517468,0.2965461,0.2536909,0.9640467
884995b913fffff,2020,0.04110496,-1.2604122,-0.5874202,0.24178293,0.865884,0.15033299,0.08503572,0.35015807
884995b913fffff,2021,0.7918146,0.06792057,1.1973728,1.030862,0.14174466,-0.43673638,-0.67342186,0.80319536
884995b913fffff,2022,-1.2015169,-0.24927852,1.5735309,1.7773594,-0.24051152,0.5174885,-0.11843598,1.4512519
884995b913fffff,2023,0.5034175,1.2736858,0.95240164,1.6853391,0.36993113,1.0964185,-0.8434129,1.571435
884995b913fffff,2024,0.25163445,-0.49464038,-0.3171594,2.0801635,0.27146557,1.2298214,-0.9483522,-0.022410043
884995b915fffff,2016,-0.95728046,0.3156559,-1.1455759,0.14281124,-0.16024305,-0.15809074,-1.2721703,0.16164541
884995b915fffff,2017,-0.46986476,-0.7336615,-1.0890235,0.8229956,-0.5386074,0.5835895,0.41025785,-0.47590888
884995b915fffff,2018,0.32472774,-0.22974044,0.6284575,0.06940772,0.6332554,0.20139639,-0.66930896,0.20761381
884995b915fffff,2019,0.23984288,-1.062503,0.28467304,0.2668627,-0.19525631,0.84720725,0.3475209,-0.557372
884995b915fffff,2020,0.50253814,-1.0305189,0.38864326,-0.7568267,-0.24525066,-0.84119165,-0.34190425,-0.34048724
884995b915fffff,2021,0.6591643,-0.590803,0.97249585,0.26519525,0.022856725,0.4572495,-0.05834413,0.36811587
884995b915fffff,2022,2.1065247,0.20347826,0.95442116,-0.22740147,1.0669699,0.50113314,-0.6700347,-0.6682169
884995b915fffff,2023,1.9726583,-1.3752187,0.13352239,-1.484197,-0.36457202,-0.3945173,-0.3459594,0.51057285
884995b915fffff,2024,1.3614568,-0.27228612,-0.26076645,-0.1496882,-0.20544735,0.33574623,-0.72192276,-0.42599884
884995b917fffff,2016,-0.7903383,0.5946695,-0.76930404,0.3271687,-1.2478321,0.9296204,-0.3479797,-0.84378695
884995b917fffff,2017,-0.69285554,-0.35548654,-0.9397589,-0.6013588,0.124431595,1.5133861,0.8382494,0.0034182621
884995b917fffff,2018,0.2521072,-0.3795058,-0.10707955,0.053420696,0.74549276,0.042529132,0.39137176,-0.04355618
884995b917fffff,2019,0.23068388,-0.92884,-0.039642643,0.057707187,-0.7497222,-0.12010223,0.41445065,0.13212581
884995b917fffff,2020,0.9587671,-0.3069182,0.04747915,-0.39350685,0.35496014,-0.9746623,-0.36155713,-0.61708534
884995b917fffff,2021,1.7125024,-1.2018349,-0.70979255,-0.8329584,1.7349281,0.22038472,0.48859784,-0.9138723
884995b917fffff,2022,-0.69381744,0.13612846,0.30727068,-0.75987244,-2.6743357,-0.12707421,-0.42646715,1.0861882
884995b917fffff,2023,-1.7039071,-1.3844489,-0.029218111,-0.8051937,-0.008886586,-0.06712569,1.0367963,0.26959097
884995b917fffff,2024,-0.75254494,0.35066807,-0.033481773,0.7515162,0.0791404,-1.0585144,0.038007274,-0.50694996
884995b919fffff,2016,-0.55068284,0.30437472,-0.43573985,0.20454983,-0.6800816,-0.42383662,0.601679,-1.1866902
884995b919fffff,2017,-0.6471948,1.2859764,-0.6971726,0.8741108,-0.5870885,1.1139196,0.0885372,-1.7108014
884995b919fffff,2018,-0.25669092,0.4543309,-0.11936021,0.056846213,-0.15836395,-0.17165996,-0.29384074,-0.72678846
884995b919fffff,2019,-0.42156023,0.1380788,-0.19838966,0.2519031,0.4677614,0.12504174,0.19220166,-0.4358272
884995b919fffff,2020,1.7923156,0.6902598,-0.024749085,0.4619225,0.06525515,-1.1885482,-0.35340053,-2.26464
884995b919fffff,2021,1.1590319,-1.4699205,0.075192235,-0.72959656,-0.6179909,-0.9552437,-0.13857639,-0.8215303
884995b919fffff,2022,-0.7953775,-0.35231128,-0.036470342,-0.3822113,-0.2736607,1.4170161,0.55294603,1.2168863
884995b919fffff,2023,-0.031982366,0.25742263,0.92519933,-0.88198614,0.22846635,-1.1131759,-0.906243,0.74170434
884995b919fffff,2024,1.9603522,0.32806846,0.70255125,1.7331827,-1.0393167,-0.8326661,-1.4427165,-0.08717352
884995b91bfffff,2016,-3.2290487,0.6471839,-0.26917425,-0.16789295,0.94073194,-0.91407365,1.7464849,-0.3469186
884995b91bfffff,2017,0.059191585,0.58087265,0.40699512,0.04320447,-1.0074681,1.3190459,-0.8966656,1.9587711
884995b91bfffff,2018,-0.5187026,0.33658874,-0.66720045,0.80398613,0.2936327,-0.07500652,-1.1710266,0.34502012
884995b91bfffff,2019,1.7323941,0.6319254,-0.13519098,-0.580506,0.7338422,0.9807511,0.44239807,-2.1396828
884995b91bfffff,2020,-2.8035257,0.97181535,3.5380363,1.0746475,-2.8142662,-0.5492445,2.3566651,0.42467937
884995b91bfffff,2021,1.2076133,-0.72805,-0.28986052,-0.4142402,0.46276507,0.5911258,0.972293,1.5440749
884995b91bfffff,2022,0.073274754,1.3128774,-0.64879274,-0.64331305,-0.544762,2.6881504,-0.6024298,0.20883885
884995b91bfffff,2023,-1.5470684,2.1182075,0.9626772,-0.08819939,1.0122726,-1.0302314,-0.10379886,0.1683312
884995b91bfffff,2024,1.453864,0.45307317,0.3475163,1.1238456,0.4500082,-0.3551412,-0.3341153,0.5888281
884995b91dfffff,2016,0.10993674,0.98581254,0.4938312,0.13027959,-0.8789634,-0.3807624,-0.87655264,0.45599216
884995b91dfffff,2017,-0.19193716,-1.1419244,0.38260943,-1.2836004,-2.1714153,1.4430732,-0.26581421,0.09152891
884995b91dfffff,2018,0.1075091,0.018526802,0.5261998,-0.16224678,0.8660771,0.18496096,0.008863351,0.16569582
884995b91dfffff,2019,-0.8913361,1.8371276,0.7562146,-0.3035901,0.23530158,0.31894973,0.04783818,-0.23668426
884995b91dfffff,2020,-0.1006616,0.89383364,-0.064983405,0.3121095,-0.40368852,-1.0797727,0.06330736,-0.8778602
884995b91dfffff,2021,1.4051367,-0.27879792,0.42391887,1.4506617,-1.4485959,0.6962343,-0.35457808,-0.65344787
884995b91dfffff,2022,-0.107588306,0.10173081,0.89672637,0.59163946,0.10582943,-0.70105886,0.494964,0.03587515
884995b91dfffff,2023,1.2074919,0.9485286,-0.039500594,-1.3951195,0.7240655,-0.08788574,0.0104174595,-0.047216874
884995b91dfffff,2024,-0.020345045,1.3306873,0.27058905,0.050442144,0.751878,0.47079977,0.27281332,0.34109363
884995b929fffff,2016,-1.5734863,0.2218672,-0.26954132,0.71060276,0.40720797,-0.120626345,-0.2066639,1.1816413
884995b929fffff,2017,-2.5788178,-0.08365996,1.337981,0.009998874,-0.8067783,1.349545,0.34383664,1.9639416
884995b929fffff,2018,0.28193396,-0.74456775,-0.6959401,1.6630788,0.64033103,1.3508682,-0.65221745,0.76665074
884995b929fffff,2019,-1.6002616,-1.3512588,0.16490678,2.583387,2.590844,0.8378011,2.187086,0.5365058
884995b929fffff,2020,-0.3747189,0.34291756,-0.54628754,1.604524,2.6472294,1.3049909,-0.44297227,0.036879532
884995b929fffff,2021,0.33599815,-0.28955463,-0.32501388,1.6278802,0.4936877,0.9740028,0.24597639,-0.9245119
884995b929fffff,2022,-1.1006584,-0.39404473,1.4113619,2.8219004,1.4774401,-0.5033803,-0.55224574,1.559553
884995b929fffff,2023,0.8576622,-1.0257013,0.9203264,1.4087565,1.2244368,-0.15367335,0.0066230902,-0.21569076
884995b929fffff,2024,-1.1007154,-0.52123237,1.6426059,1.1570425,-2.2844198,2.0022283,-0.5153824,2.525502
884995b92bfffff,2016,0.035358932,-0.7679042,-1.6043445,-1.5244701,-1.2915277,-0.4862919,0.6375435,-0.15321602
884995b92bfffff,2017,-1.4896277,1.2781506,-0.12609191,-0.015828768,-2.530611,0.33289167,-0.27256942,-0.68594074
884995b92bfffff,2018,-0.3701178,0.2041746,-0.75782615,0.6509065,-0.25688532,0.52251446,0.29512134,-0.17871732
884995b92bfffff,2019,-0.5858186,1.2018697,0.016633697,-0.058639012,-0.07661126,0.19707993,0.5218791,-0.62885046
884995b92bfffff,2020,0.080257535,1.0819453,0.36124548,0.9271661,-0.516374,0.032333963,0.6760714,1.1311522
884995b92bfffff,2021,0.3742002,0.5342902,-0.16960436,-0.58297884,-1.0678052,-1.3877561,-0.54857504,-0.06421665
884995b92bfffff,2022,0.34166837,0.086276785,-0.62903094,0.51924264,-1.1636212,1.3101907,0.49804425,0.54935753
884995b92bfffff,2023,-0.4510176,-0.20153853,0.12453299,-0.09999063,-0.83481103,-2.2117128,0.42047206,0.82750124
884995b92bfffff,2024,-0.69385386,-1.6052169,1.7761536,0.6306016,-1.2052237,-0.31247458,-0.22848909,1.983231
884995b931fffff,2016,-0.9132988,0.81576747,-1.4313455,0.8860503,-0.97814804,0.24697734,0.30283704,-0.9266558
884995b931fffff,2017,-1.4667611,0.41930777,-1.3608656,0.14400958,-0.82025605,0.6827804,0.22911729,-0.36771795
884995b931fffff,2018,0.36733776,-0.44334453,0.40528205,-0.2522616,0.0107706385,0.46260253,-0.3937352,0.11615172
884995b931fffff,2019,0.5503386,0.28632364,-0.28571275,0.19354571,-0.64474595,0.33677015,-0.4847161,-1.1318232
884995b931fffff,2020,-0.75732577,-0.054149564,-0.39706883,-0.73443615,-0.30952656,-0.16030724,-0.26277795,-0.0487262
884995b931fffff,2021,1.2566396,-0.34851453,0.6404515,-1.0874414,0.28726622,-0.12088286,-0.555274,0.2987196
884995b931fffff,2022,0.6707533,0.81819284,0.82964015,1.2997689,-1.2098062,-0.34040818,-1.3873454,0.57251364
884995b931fffff,2023,-0.81216574,2.054064,0.97709984,-0.16289875,-0.32814103,-0.7599723,-1.2013521,0.6208914
884995b931fffff,2024,0.02988418,-0.002060779,-0.9676718,0.59605527,0.4189492,-2.1929784,0.1243004,-1.8452553
884995b933fffff,2016,-0.02408109,0.07515249,0.5723791,0.029826812,-0.0895283,0.25654104,0.113903485,-0.42017728
884995b933fffff,2017,0.07158006,-0.9512022,-0.17242788,-0.6280245,-1.0714228,0.38948336,0.8754448,-0.83477205
884995b933fffff,2018,0.2361595,0.5656673,0.9785782,-0.26489806,0.59217274,0.7899815,-0.027047647,0.13027766
884995b933fffff,2019,0.5640059,-0.7291976,-0.45582047,0.013825315,0.6447367,0.42049164,-0.6098613,-0.6265482
884995b933fffff,2020,0.6854486,-0.5790542,0.5835344,0.8477883,-0.6894144,-0.08847134,0.37091097,-0.8238947
884995b933fffff,2021,1.2021277,0.11129906,0.7508344,-0.07883747,0.3995215,-0.6196053,0.056109585,0.53778297
884995b933fffff,2022,-0.4440787,0.13438998,1.7822286,-0.840243,0.32205698,0.5506036,0.106169075,1.746282
884995b933fffff,2023,-0.005488954,0.15225883,1.0056697,-0.17582291,-0.69503087,0.16098912,-0.93185145,0.5281811
884995b933fffff,2024,-0.20860524,0.4705793,-0.3779427,-0.289782,0.90124303,0.38347265,0.06876208,0.5182667
884995b935fffff,2016,-1.0076016,1.4667358,-2.5417984,0.11055133,-1.3162229,1.1690546,0.14655907,-1.4301964
884995b935fffff,2017,-3.1155722,0.82827425,-1.1834806,0.6337564,-2.537857,0.25153637,1.0286888,-0.30439082
884995b935fffff,2018,-1.2549763,1.0304562,-1.6487473,0.34903407,-0.4115891,0.90699655,3.2786026,-1.5553544
884995b935fffff,2019,-1.386038,1.3494943,0.6137983,-0.447,-0.82113963,-1.1188853,0.8724876,1.1500078
884995b935fffff,2020,-0.6730626,0.53006315,-1.7686069,-0.010073723,1.6352906,-0.95831674,1.4369286,-1.6792607
884995b935fffff,2021,-0.12861398,0.9271251,0.20150833,-1.8417382,-1.1281961,-1.9884727,0.0747682,1.3782368
884995b935fffff,2022,0.6098419,0.902598,0.51959664,-0.09290115,0.74410504,-0.78258735,0.8860985,1.3092297
884995b937fffff,2016,-1.0833926,0.29803735,-0.46847197,0.13883592,-0.714584,0.77501297,0.44857502,-0.50161636
884995b937fffff,2017,-1.6783916,1.7161181,0.70659095,0.8876941,-0.7693746,1.2362096,0.6630952,0.23361409
884995b937fffff,2018,-0.8523561,0.66889465,-0.34181696,-0.03156436,-0.4620689,0.19643494,0.23705445,-0.3671515
884995b937fffff,2019,-0.55588776,0.04040272,0.128597,0.30708337,-0.5199657,-0.32071117,0.5029534,-0.8069401
884995b937fffff,2020,-0.2064218,-0.23571903,-1.2301853,0.2767523,-1.018623,-0.3863806,-0.23767759,-1.3358274
884995b937fffff,2021,-0.18130153,-0.085056834,0.47922298,-0.5623298,0.5582539,-0.9167982,1.1610061,-1.0758489
884995b937fffff,2022,-0.06009481,2.278161,-0.70969194,0.34172297,-1.0528926,-0.7399401,-0.2193379,-1.8118371
884995b937fffff,2023,-0.9769906,1.6452211,0.7853536,-0.778687,-0.61786145,0.65132743,-0.10284988,0.9506647
884995b937fffff,2024,-0.13748026,1.100357,-1.1186187,0.009664015,-0.27551398,0.43981758,-0.41840613,-1.2524177
884995b939fffff,2016,0.4679956,-0.07414264,-1.8426889,0.06663054,1.1535077,0.7704879,-0.81515616,0.22454435
884995b939fffff,2017,0.05295465,0.11064744,-0.9149015,0.27054685,0.7805788,-0.94373447,-1.4355222,0.45866394
884995b939fffff,2018,0.38993475,-0.53851557,0.11103424,-0.38556573,1.1292636,-0.13651921,0.5773415,0.46387064
884995b939fffff,2019,0.2497307,-0.9877088,0.39160913,-0.8190638,-1.0186309,0.32893693,1.3030889,-0.8700777
884995b939fffff,2020,1.5257806,-0.6177989,1.1619952,0.697912,-0.42498654,-0.13110138,-1.0309268,-0.4934913
884995b939fffff,2021,-0.48450813,0.6523832,-0.35642314,-1.0913109,1.380503,-0.25049335,0.21972579,0.024550712
884995b939fffff,2022,0.6157948,-0.8675969,0.9684102,0.36362192,0.32932252,-0.7253217,0.10890223,-0.11024899
884995b939fffff,2023,-0.8177854,-0.3171332,0.6911446,0.569864,-0.1547792,-1.1206998,0.3747037,-0.5978693
884995b939fffff,2024,1.6081933,-0.028612694,-0.03864204,0.31735197,-0.52048624,0.033737853,-1.2551745,-0.45052204
884995b93bfffff,2016,-1.8310786,1.3986543,-0.6351102,0.19909811,-0.5839797,-0.36191633,0.07848164,-0.687563
884995b93bfffff,2017,-0.9804244,-0.08498454,-0.42216024,-0.49905524,-0.69135207,0.73928607,0.23665223,0.19261055
884995b93bfffff,2018,-0.3197767,0.199357,0.018570406,0.39109707,0.03446381,-0.3270843,0.04945075,-0.006787082
884995b93bfffff,2019,-0.21612072,0.059813,0.010652116,0.049607925,-0.1391037,0.3432551,0.63112426,0.19362724
884995b93bfffff,2020,0.3108566,-0.35593325,0.6861951,-0.47170487,-0.5945446,0.34192672,0.6534024,-0.61183786
884995b93bfffff,2021,0.94466025,-0.5066837,1.004557,-0.6450564,-0.5499972,-1.0385959,-0.27069926,0.51536125
884995b93bfffff,2022,0.51783526,-0.77723396,-1.0073813,-0.2725295,1.6547815,0.37051347,1.1349132,-0.672175
884995b93bfffff,2023,0.6508113,0.7950872,1.3409231,-1.0298238,-0.53897166,-1.1531339,-1.4793642,0.24350086
884995b93bfffff,2024,1.150326,-0.52990246,-1.7889117,-4.3416,-0.5750241,-1.9512846,-1.9158608,2.4757915
884995b93dfffff,2016,-1.5451522,1.2337524,-0.45031235,1.2092702,-1.2872001,0.22579393,0.12338756,-0.32549974
884995b93dfffff,2017,-0.65952003,0.3597908,-0.67283916,0.1303037,-0.6759255,0.91064423,0.6237879,-0.1827045
884995b93dfffff,2018,-0.99066275,0.04464331,-0.024347343,0.68965864,-0.8756553,0.19652268,-0.020907888,-0.52186215
884995b93dfffff,2019,-0.019763209,0.2496293,0.15626718,0.53905624,-0.08146106,0.44588345,1.1259527,0.24743484
884995b93dfffff,2020,-1.6087736,1.0569761,-0.34079772,0.23622043,1.2627696,-0.32594904,0.5404503,-0.6728376
884995b93dfffff,2021,0.9584408,0.80371785,0.29354706,0.14435706,0.85132575,0.53097576,-0.026652139,0.8330062
884995b93dfffff,2022,0.517165,-0.49529096,0.6364907,-0.6147378,-0.8084777,-0.12531658,-0.403913,1.0328155
884995b93dfffff,2023,-0.8371554,0.5586279,-0.67298913,-0.9289256,0.5943555,0.66782516,0.33875993,0.5707771
884995b93dfffff,2024,-0.22276194,0.45696193,-0.123272195,-1.0185423,0.17349973,1.7219341,-0.09079901,0.8103676
884995b941fffff,2016,0.044134755,1.6438353,1.5093385,0.31110942,0.6027819,-0.27792305,0.22569396,-0.23926324
884995b941fffff,2017,1.907467,0.15420637,-0.1858796,-0.46241716,1.3253182,0.8124027,-0.41723418,-0.71642756
884995b941fffff,2018,0.9757588,-0.054209467,0.48720056,0.14336349,0.6279356,-0.5882681,-0.5169673,-0.28293678
884995b941fffff,2019,0.6561999,-0.50366753,0.1348093,0.75665253,-0.26231977,0.1294652,0.7931516,-0.34004578
884995b941fffff,2020,0.015681567,0.49650759,0.50857157,0.11467459,0.3615124,0.68523115,-0.48774672,-0.17903626
884995b941fffff,2021,1.0516846,0.781124,1.0956504,0.92279017,0.7874973,-0.524085,-0.09406739,-1.2449498
884995b941fffff,2022,-0.065297425,0.13434082,2.0680902,0.050805505,0.4798841,-0.76522386,0.38926885,1.2584113
884995b941fffff,2023,-0.6908337,1.3378639,0.87679535,0.89101225,0.525171,-0.83401257,0.68029857,0.5583916
884995b941fffff,2024,-0.082302004,1.497636,0.7377365,0.963245,0.25292444,0.06782507,-0.974208,-0.12538722
884995b943fffff,2016,-0.72142464,0.70419234,-0.6782857,1.2628382,0.43703035,0.6164278,0.031449873,0.3559192
884995b943fffff,2017,-0.26334122,-0.026875481,0.64446497,1.9168524,0.2567104,1.9578397,0.123342425,0.067588896
884995b943fffff,2018,-1.7146313,-0.45046285,0.40685788,2.4102407,1.1165223,2.5903592,1.7423359,0.2910972
884995b943fffff,2019,-1.270743,-0.28587306,0.23400408,2.7858562,0.88088256,1.804564,0.9218162,-0.3042525
884995b943fffff,2020,0.3372769,0.031095345,0.78638947,1.6536332,0.05140677,0.12793046,0.21787925,-0.6599052
884995b943fffff,2021,-0.3084745,-0.8151117,0.8147644,0.81212157,0.29230687,0.30751944,1.0829797,-0.43542716
884995b943fffff,2022,-1.2850622,-0.5426891,1.1218984,2.7475545,0.7037922,0.7388237,0.7575092,0.9141569
884995b943fffff,2023,-0.86449194,0.030841667,1.6707029,3.0185547,-0.22612533,1.6228704,0.7444113,1.1041011
884995b943fffff,2024,-1.588976,-0.277753,1.4620861,1.8963133,1.932514,0.030942366,0.90652084,1.2651998
884995b947fffff,2017,-0.95672584,1.3898555,1.2302245,0.25343174,-0.795337,-0.10368722,1.8583657,-1.6467186
884995b947fffff,2018,0.90726703,0.5086909,0.23914617,0.0585669,-1.7750309,-0.57734054,-0.4478239,-0.7662974
884995b947fffff,2019,-1.6811945,-1.0565163,-0.23672763,1.2046632,-0.6537734,-0.5187781,-0.77305824,1.5210114
884995b947fffff,2020,-0.11019969,-0.2956116,2.8617785,0.31734514,-1.6417439,0.1812766,3.536305,-0.2843522
884995b947fffff,2021,0.26497585,0.22150232,0.6580916,0.20830537,0.90210164,-0.39404607,1.1956826,-1.5537367
884995b947fffff,2022,0.17844556,-0.8604419,-0.27483386,-0.94071937,0.012862944,1.0795372,1.3016285,1.534538
884995b947fffff,2023,-0.15324518,-0.29713959,2.165124,0.93842596,-0.00019536173,-1.6053427,-0.8416036,0.86587876
884995b947fffff,2024,-1.0211751,-0.9049205,-0.10540416,-0.40188777,0.6029265,0.95251983,2.550789,0.50601953
884995b94bfffff,2016,-0.60026443,0.39476216,1.3173951,0.6304042,-1.8714088,-1.3876415,-2.0549383,0.97779423
884995b94bfffff,2017,-1.0092759,-0.2291347,0.11318167,-0.95780796,-0.540279,0.8186078,1.3123939,-0.78893906
884995b94bfffff,2018,-0.71336347,0.49031815,0.8631176,0.8949609,-0.19270127,0.53168887,-0.28011018,1.2041156
884995b94bfffff,2019,-0.65335834,-0.37502593,1.0137975,0.63408685,-0.042783543,0.5841422,-0.13393019,0.6816143
884995b94bfffff,2020,-0.49274692,0.12536438,0.7027966,0.2798041,0.46973494,-0.29039428,0.30663192,-0.08362036
884995b94bfffff,2021,1.2159581,-0.73619807,-0.32555473,0.17347151,0.3067737,0.28244004,-0.17959836,0.86139196
884995b94bfffff,2022,-0.041206498,0.32007667,-0.35821176,0.5323156,1.9331093,-0.29588675,1.3197881,-1.7711003
884995b94bfffff,2023,0.5279931,0.4066757,0.61501575,0.420801,0.7795538,-0.16064656,-0.23870635,0.3047277
884995b94bfffff,2024,0.9069721,0.42280754,1.4573832,0.6811212,1.4430695,-0.88968545,-0.6386839,0.14249423
884995b951fffff,2016,0.5578195,0.33241752,0.17366257,-2.240818,-0.4997917,-1.2057304,0.15452167,-1.0592448
884995b951fffff,2017,-1.5424491,1.1196682,-0.50139624,0.2063711,-1.040436,-0.3699674,-0.24671215,-0.6368736
884995b951fffff,2018,-0.6678818,0.2541373,-0.16637547,0.80493873,0.006027646,1.1778501,0.19706418,0.15347677
884995b951fffff,2019,-1.0914718,0.74647856,-0.17270777,1.4423115,-0.5572444,1.0395501,-0.27875417,-0.5936222
884995b951fffff,2020,-0.44989443,0.40645266,-0.15249267,0.3187432,0.5919311,0.51420313,1.2132443,-0.48725447
884995b951fffff,2021,0.8009294,0.19411662,1.2207714,0.35504258,-0.44664836,-1.0170441,-1.5152142,-0.21605262
884995b951fffff,2022,-0.99184465,-0.3557861,1.0201275,0.109187335,0.62479645,-0.122949556,0.650872,0.5250372
884995b951fffff,2023,1.9007434,-0.036844656,0.6730115,0.4581618,-0.34156775,-0.5637191,-1.6386255,-0.48372984
884995b951fffff,2024,-0.14362806,1.0758349,-0.14637041,1.811637,-0.62369084,0.47274086,-0.69915885,-0.2615056
884995b953fffff,2016,-0.55232793,0.087894164,-0.32118648,-0.10377876,-1.3524711,-0.11532517,0.025659014,-0.88546044
884995b953fffff,2017,-0.40091395,-0.7327102,-0.37404087,-0.114734255,-1.8866069,1.0668851,0.20642349,-0.51051897
884995b953fffff,2018,-0.76291573,0.5012924,-0.5621123,0.12304405,-0.4295613,-0.13051088,0.022860525,-0.5344997
884995b953fffff,2019,-0.47401077,-0.4948728,-0.66873497,1.1359209,-1.0851127,0.45342043,0.6700803,-1.234772
884995b953fffff,2020,0.6503774,-1.8351898,-0.8635497,0.76560706,-0.9767317,-0.766412,0.4816942,-1.4652643
884995b953fffff,2021,0.91884136,-2.205568,0.8076082,0.33556017,-1.0102369,-2.2101185,1.0742471,-0.04614434
884995b953fffff,2022,0.5058882,-1.4156915,-0.2063216,0.13399862,-0.4532353,-0.30979198,0.62290496,-0.97858256
884995b953fffff,2023,1.6254221,-1.4590285,0.29059812,-0.81202334,-0.873166,-1.5239807,-0.8048054,0.92056704
884995b953fffff,2024,0.07183528,0.4401635,0.16141102,0.6333077,0.43559182,-0.49554682,0.60134715,0.024159247
884995b955fffff,2016,-1.3146706,1.4137987,-0.4759404,1.7894111,-1.4874122,0.14991249,-0.76925033,-0.7347245
884995b955fffff,2017,-0.34281403,-1.1929086,-1.059071,-0.94342875,-1.370804,0.36601007,0.28287756,-0.49629158
884995b955fffff,2018,0.11858022,-0.12622763,-0.10140093,-0.013127607,-0.0869557,-0.67038894,-0.30393288,-0.61979824
884995b955fffff,2019,-1.4564519,0.72043616,-1.1205356,0.67816514,-0.670884,0.46244165,0.6744487,-0.6447057
884995b955fffff,2020,1.8171086,-1.4952166,-0.7321576,-0.85974246,-0.99836,-1.4787912,-0.51528054,-1.3656986
884995b955fffff,2021,0.56933874,-0.18671858,-0.8359278,0.2221283,-0.75833786,-0.6296184,-0.44155058,-1.2443925
884995b955fffff,2022,-0.38927418,-0.68901455,0.44508755,0.29680413,-1.1915194,-0.011018257,0.33341384,-0.810675
884995b955fffff,2023,1.2551627,1.2262,0.4814862,0.13306233,0.03043692,0.40674254,-0.22787064,1.8113078
